
thermalPower
0	206.389	206.389	206.389	0	0	0	0	0	0	0	0	0	0	0	0	147.113	250.662	250.662	250.662	302.529	305.066	85.0701	0	0	0	0	0	0	0	0	0	0	0	0	133.964	0	157.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116.723	206.389	0	0	248.794	247.084	0	0	0	0	0	0	0	0	0	0	147.113	250.662	75.9304	250.662	302.529	302.529	0	0	0	0	0	0	0	0	0	0	68.4817	0	0	0	0	157.107	0	0	0	0	0	0	0	0	0	6.6275	60.3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	206.389	206.389	206.389	0	247.817	0	0	0	0	0	0	0	0	0	0	147.113	0	250.662	250.662	302.529	68.4382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.107	0	0	0	0	0	0	6.6275	0	0	0	0	0	0	0	0	0	141.123	0	0	0	0	0	0	0	0	0	5.75597	
116.723	0	206.389	0	247.084	0	0	0	0	0	0	0	0	0	0	0	0	250.662	75.9304	250.662	304.181	302.529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.107	157.107	0	0	0	0	0	6.6275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116.723	0	0	206.389	247.085	0	0	0	0	0	0	23.7264	0	0	0	0	0	250.662	250.662	250.662	302.529	0	85.0701	0	0	0	0	35.5338	0	0	0	0	0	133.964	133.964	0	157.107	0	0	0	0	0	0	6.6275	0	0	0	6.6275	0	0	0	119.626	0	141.123	28.1644	0	0	0	0	0	0	0	0	5.75597	
0	206.389	206.389	206.389	247.084	247.936	0	0	0	0	0	0	0	0	0	0	147.113	250.662	250.662	250.662	302.529	302.529	0	0	0	0	0	0	59.4338	0	0	0	68.4817	0	133.964	0	0	0	0	0	0	0	0	0	16.2802	0	0	0	0	119.626	0	119.626	141.123	141.123	0	0	0	0	0	0	0	0	0	0	
116.723	206.389	206.389	206.389	247.084	332.073	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	770	859.157	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	2070	657.157	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	2070	1390.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	2070	1756.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	2070	2000.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	1695.16	2070	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	901.157	2070	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	570	1791.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	570	1425.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	570	1852.16	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	1512.16	2070	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	1756.16	2070	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	1688.16	1161	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	388.157	570	64.1939	0	4.74844	0	0	23.7264	42.069	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	13.2	0	0.864021	35.5338	59.4338	0	0	35.5338	68.4817	133.964	133.964	133.964	157.107	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	141.123	141.123	28.1644	0	0	0	0	5.75597	14.2173	0	0	5.75597	
116.723	206.389	206.389	206.389	267.107	247.084	64.1939	0	0	0	0	23.7264	0	0	0	23.7264	147.113	250.662	250.662	250.662	302.529	302.529	85.0701	0	0	0	0.864021	35.5338	59.4338	0	0	35.5338	0	133.964	0	133.964	0	157.107	32.1884	0	0	0	0	6.6275	16.2802	0	0	6.6275	60.3701	119.626	119.626	119.626	0	0	28.1644	0	0	0	0	5.75597	0	0	0	5.75597	
116.723	206.389	206.389	206.389	247.084	247.411	0	0	0	0	0	0	0	0	0	0	0	250.662	250.662	250.662	302.529	302.529	0	0	0	0	0	0	0	0	0	0	0	0	133.964	0	157.107	0	0	0	0	0	0	6.6275	0	0	0	6.6275	0	0	0	0	141.123	141.123	0	0	0	0	0	0	0	0	0	0	
0	206.389	0	206.389	247.288	247.084	0	0	4.74844	0	0	0	0	0	0	23.7264	147.113	0	250.662	250.662	302.529	302.529	0	0	0	0	0	0	59.4338	0	0	0	0	0	0	133.964	0	157.107	0	0	0	0	0	6.6275	0	0	0	0	0	119.626	0	0	141.123	0	0	0	0	0	0	0	0	0	0	0	

thermalR
0	1200	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	1000	1200	1200	1200	1500	1500	800	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000	1200	0	0	1500	1500	0	0	0	0	0	0	0	0	0	0	1000	1200	1200	1200	1500	1500	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	600	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1200	1200	1200	0	1500	0	0	0	0	0	0	0	0	0	0	1000	0	1200	1200	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	600	
1000	0	1200	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	1200	1200	1200	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	1500	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1000	0	0	1200	1500	0	0	0	0	0	0	600	0	0	0	0	0	1200	1200	1200	1500	0	800	0	0	0	0	600	0	0	0	0	0	1200	1200	0	1500	0	0	0	0	0	0	600	0	0	0	600	0	0	0	1200	0	1500	800	0	0	0	0	0	0	0	0	600	
0	1200	1200	1200	1500	1500	0	0	0	0	0	0	0	0	0	0	1000	1200	1200	1200	1500	1500	0	0	0	0	0	0	750	0	0	0	1000	0	1200	0	0	0	0	0	0	0	0	0	750	0	0	0	0	1200	0	1200	1500	1500	0	0	0	0	0	0	0	0	0	0	
1000	1200	1200	1200	1500	1500	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1300	1210.84	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	0	1412.84	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	0	679.843	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	0	313.843	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	0	69.8426	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	374.843	0	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1168.84	0	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1500	278.843	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1500	644.843	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1500	217.843	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	557.843	0	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	313.843	0	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	381.843	909	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1500	1500	800	0	500	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	500	0	300	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	750	0	0	600	
1000	1200	1200	1200	1500	1500	800	0	0	0	0	600	0	0	0	600	1000	1200	1200	1200	1500	1500	800	0	0	0	300	600	750	0	0	600	0	1200	0	1200	0	1500	800	0	0	0	0	600	750	0	0	600	1000	1200	1200	1200	0	0	800	0	0	0	0	600	0	0	0	600	
