==================================================
output power
-303032
-----------------------------------------------
1646.53	762.542	0	0	2078.57	1459.05	481.792	319.031	0	100	2178.57	100	100	419.031	0	0	100	1559.05	862.542	1746.53	581.792	100	
772.607	1337.68	0	0	2400	1672.14	246.125	338.334	0	100	2500	100	100	438.334	0	953.68	100	1772.14	1437.68	872.607	346.125	1053.68	
738.538	1318.53	0	0	2400	888.735	646.716	0	0	100	2500	100	100	100	169.994	191.092	269.994	988.735	1418.53	838.538	746.716	291.092	
500.817	1403.01	0	0	2400	100.13	890.228	0	0	0	2500	0	100	100	690.795	0	790.795	200.13	1503.01	600.817	990.228	100	
666.51	1251.83	0	0	748.029	1084.91	65.3565	0	0	100	848.029	100	100	100	403.307	0	503.307	1184.91	1351.83	766.51	165.356	100	
192.507	1499.3	0	0	0	0	1000	89.7579	0	100	100	100	0	189.758	27.2163	0	127.216	100	1599.3	292.507	1100	100	
719.361	1223.83	0	0	423.267	379.264	0	989.732	0	100	523.267	100	100	1089.73	1520	0	1620	479.264	1323.83	819.361	100	100	
766.793	1286.12	0	0	1400	1174.76	0	0	20.9457	100	1500	120.946	100	100	0	1019.83	100	1274.76	1386.12	866.793	100	1119.83	
746.57	1321.6	0	0	1172.68	131.894	608.608	0	319.056	100	1272.68	419.056	100	100	0	984.822	100	231.894	1421.6	846.57	708.608	1084.82	
617.828	1417.96	0	0	2206.93	620.611	592.499	0	0	100	2306.93	100	100	100	49.6245	397.027	149.624	720.611	1517.96	717.828	692.499	497.027	
625.558	1415.26	0	0	1103.43	0	511.92	218.183	0	100	1203.43	100	100	318.183	0	40.5976	100	100	1515.26	725.558	611.92	140.598	
479.578	1446.38	0	0	475.831	0	44.2413	877.763	0	100	575.831	100	100	977.763	0	0	100	100	1546.38	579.578	144.241	100	
333.942	1523.2	0	0	0	285.214	797.363	0	0	100	100	0	100	100	0	0	100	385.214	1623.2	433.942	897.363	100	
0	0	0	0	0	0	993.4	699.6	0	100	100	0	100	799.6	0	0	100	100	100	100	1093.4	100	
==================================================
==================================================
output power
388175
-----------------------------------------------
0	0	0	0	0	27.9754	0	0	0	0	100	100	0	100	0	0	100	127.975	100	100	100	100	
0	0	0	523.65	251.054	0	294.43	212.729	0	623.65	351.054	100	100	312.729	800	0	900	100	100	100	394.43	100	
